"purchase_id","Model","Price","Engine_Power","Transmission","Fuel_Type","Num_Additional_Options"
2055,"2107",1350000,117,"MT","Petrol",1
2056,"Oka",1100000,127,"MT","Petrol",0
2057,"Niva Travel",2200000,132,"MT","Petrol",1
2058,"Priora",1e+06,107,"MT","Petrol",1
2059,"Riva",2950000,137,"AT","Petrol",2
2060,"2111",1650000,112,"MT","Petrol",3
2061,"Samara",9e+05,147,"MT","Petrol",1
2062,"2107",2150000,97,"AT","Petrol",0
2063,"Kalina",8e+05,142,"AT","Petrol",0
2064,"Granta",750000,87,"MT","Petrol",3
2065,"2112",2500000,132,"MT","Petrol",1
2066,"Kalina",850000,117,"MT","Petrol",0
2067,"Granta",2950000,132,"MT","Petrol",0
2068,"2107",3e+06,102,"MT","Petrol",3
2069,"2112",2500000,122,"AT","Diesel",3
2070,"2107",2400000,107,"MT","Petrol",5
2071,"Granta",1800000,112,"AT","Diesel",2
2072,"Granta",2850000,92,"AT","Diesel",1
2073,"2112",1450000,112,"MT","Diesel",1
2074,"21099",1e+06,87,"MT","Petrol",1
2075,"Vesta",850000,97,"MT","Petrol",0
2076,"Vesta",3100000,112,"MT","Petrol",2
2077,"2109",1200000,87,"MT","Petrol",1
2078,"2112",2400000,92,"MT","Petrol",0
2079,"Niva Legend",1700000,107,"AT","Petrol",2
2080,"2115",1800000,97,"MT","Petrol",1
2081,"Samara",2650000,102,"MT","Petrol",2
2082,"Largus",2150000,87,"AT","Petrol",2
2083,"Riva",2900000,87,"AT","Petrol",1
2084,"2109",2550000,87,"MT","Petrol",2
2085,"Niva Legend",2400000,92,"MT","Petrol",0
2086,"2109",3050000,142,"MT","Petrol",0
2087,"2113",1250000,137,"MT","Petrol",1
2088,"Vesta",2400000,127,"AT","Petrol",2
2089,"2112",7e+05,147,"AT","Petrol",1
2090,"21099",2100000,97,"MT","Petrol",1
2091,"Kalina",1900000,142,"AT","Petrol",0
2092,"Riva",1600000,112,"AT","Petrol",1
2093,"2113",2600000,112,"MT","Petrol",2
2094,"2114",2350000,87,"MT","Petrol",2
2095,"Samara",1600000,92,"MT","Petrol",3
2096,"2107",950000,122,"MT","Petrol",0
2097,"Granta",1100000,147,"MT","Petrol",1
2098,"2110",1850000,87,"MT","Petrol",5
2099,"2113",2700000,112,"MT","Petrol",1
2100,"Niva Legend",1e+06,112,"MT","Petrol",2
2101,"XRay",3200000,87,"MT","Petrol",0
2102,"Niva Legend",2200000,92,"AT","Petrol",0
2103,"Oka",1400000,132,"AT","Petrol",4
2104,"Vesta",2400000,102,"MT","Petrol",2
2105,"XRay",1550000,127,"AT","Petrol",1
2106,"2115",2650000,142,"AT","Diesel",4
2107,"2114",1800000,147,"MT","Petrol",3
2108,"Riva",2450000,97,"MT","Petrol",3
2109,"Granta",3e+06,147,"MT","Petrol",3
2110,"2114",1350000,97,"MT","Petrol",3
2111,"2110",2e+06,102,"MT","Petrol",1
2112,"2113",1500000,107,"AT","Petrol",1
2113,"Niva Legend",2300000,117,"MT","Petrol",4
2114,"2115",950000,127,"AT","Petrol",0
2115,"Oka",1950000,132,"AT","Petrol",4
2116,"2113",2700000,122,"MT","Petrol",2
2117,"21099",2150000,117,"AT","Petrol",4
2118,"2112",1600000,147,"MT","Petrol",0
2119,"Kalina",3200000,92,"MT","Petrol",2
2120,"2112",1800000,142,"MT","Petrol",2
2121,"2112",2850000,117,"AT","Petrol",1
2122,"Oka",1400000,87,"MT","Petrol",1
2123,"2113",2950000,112,"AT","Petrol",2
2124,"Kalina",8e+05,92,"AT","Petrol",2
2125,"Niva Travel",2750000,137,"AT","Petrol",2
2126,"Niva Legend",1150000,87,"MT","Petrol",2
2127,"2107",2900000,107,"AT","Petrol",3
2128,"Kalina",2750000,127,"AT","Petrol",1
2129,"2115",1900000,142,"MT","Petrol",1
2130,"2114",3200000,92,"AT","Petrol",3
2131,"Priora",2650000,147,"MT","Petrol",4
2132,"2107",950000,102,"AT","Petrol",1
2133,"Niva Travel",1100000,142,"MT","Petrol",1
2134,"Priora",2500000,102,"MT","Petrol",3
2135,"2109",1300000,147,"AT","Petrol",2
2136,"Largus",3050000,92,"MT","Petrol",0
2137,"2107",2850000,112,"MT","Petrol",1
2138,"Oka",1500000,87,"MT","Petrol",2
2139,"XRay",1e+06,87,"MT","Petrol",3
2140,"Niva Legend",2100000,137,"AT","Diesel",1
2141,"2111",2100000,132,"MT","Petrol",1
2142,"2109",1550000,102,"MT","Diesel",5
2143,"Niva Legend",1750000,122,"MT","Petrol",1
2144,"21099",2400000,127,"MT","Petrol",5
2145,"2114",9e+05,142,"AT","Petrol",4
2146,"Vesta",1050000,102,"AT","Petrol",0
2147,"XRay",9e+05,87,"AT","Petrol",1
2148,"2114",3100000,147,"MT","Petrol",3
2149,"2110",2450000,102,"MT","Diesel",0
2150,"2114",1750000,112,"MT","Petrol",1
2151,"2115",1850000,137,"AT","Diesel",1
2152,"Priora",2400000,132,"AT","Petrol",3
2153,"2109",2450000,137,"MT","Petrol",1
2154,"2114",2800000,147,"MT","Petrol",2
2155,"Vesta",1700000,147,"AT","Petrol",0
2156,"2113",1750000,87,"MT","Diesel",3
2157,"Riva",950000,117,"MT","Petrol",2
2158,"Niva Travel",1150000,127,"MT","Petrol",3
2159,"2110",2700000,102,"MT","Petrol",3
2160,"2109",7e+05,137,"MT","Petrol",2
2161,"Niva Travel",3e+06,112,"MT","Petrol",5
2162,"Niva Legend",1500000,147,"MT","Petrol",1
2163,"Priora",750000,102,"MT","Petrol",4
2164,"Vesta",1500000,117,"MT","Petrol",2
2165,"2109",1450000,112,"MT","Petrol",0
2166,"Riva",3050000,92,"MT","Petrol",1
2167,"2115",8e+05,102,"AT","Petrol",3
2168,"Vesta",1300000,97,"MT","Petrol",4
2169,"2111",3050000,147,"MT","Petrol",0
2170,"Samara",3100000,102,"MT","Petrol",2
2171,"Priora",2800000,97,"MT","Petrol",1
2172,"XRay",1e+06,137,"MT","Petrol",1
2173,"Largus",1700000,132,"MT","Petrol",1
2174,"2110",1600000,147,"MT","Petrol",0
2175,"Granta",1450000,147,"MT","Petrol",4
2176,"Niva Legend",1400000,117,"MT","Petrol",0
2177,"Riva",2050000,92,"AT","Petrol",1
2178,"Oka",1800000,137,"MT","Petrol",2
2179,"Priora",9e+05,137,"AT","Petrol",0
2180,"Granta",1e+06,122,"MT","Diesel",3
2181,"Oka",1200000,87,"MT","Petrol",1
2182,"2107",1600000,87,"MT","Diesel",0
2183,"XRay",1400000,107,"MT","Diesel",1
2184,"Granta",1400000,92,"MT","Petrol",1
2185,"Granta",2200000,142,"MT","Petrol",3
2186,"21099",2300000,102,"MT","Petrol",3
2187,"Riva",2700000,127,"MT","Petrol",3
2188,"Niva Travel",2450000,132,"AT","Petrol",1
2189,"Niva Legend",2950000,102,"AT","Diesel",0
2190,"2107",9e+05,147,"MT","Petrol",1
2191,"Granta",1850000,122,"MT","Petrol",1
2192,"Oka",2650000,137,"AT","Petrol",1
2193,"21099",2650000,137,"AT","Petrol",3
2194,"2114",1800000,147,"AT","Petrol",2
2195,"21099",1400000,132,"MT","Petrol",1
2196,"2112",1700000,87,"MT","Petrol",1
2197,"2114",2150000,137,"MT","Petrol",1
2198,"2107",2450000,137,"AT","Petrol",3
2199,"Largus",3e+06,107,"AT","Petrol",3
2200,"Priora",1700000,127,"MT","Petrol",2
2201,"21099",2950000,92,"AT","Petrol",1
2202,"Granta",1750000,142,"MT","Petrol",2
2203,"Kalina",2250000,147,"MT","Petrol",2
2204,"2112",1e+06,132,"AT","Petrol",2
2205,"2111",2150000,97,"MT","Petrol",4
2206,"Priora",1500000,137,"MT","Petrol",0
2207,"Kalina",2850000,87,"MT","Petrol",2
2208,"Riva",3200000,112,"MT","Petrol",2
2209,"2107",1650000,122,"MT","Diesel",1
2210,"Granta",3100000,102,"MT","Petrol",4
2211,"Samara",2050000,137,"AT","Petrol",5
2212,"2109",1e+06,122,"MT","Petrol",2
2213,"2107",2700000,87,"MT","Petrol",0
2214,"Niva Legend",2450000,92,"AT","Petrol",1
2215,"2110",1e+06,107,"MT","Petrol",1
2216,"2113",2600000,142,"MT","Petrol",2
2217,"Oka",1950000,142,"AT","Diesel",0
2218,"2107",2400000,107,"MT","Petrol",0
2219,"Kalina",1050000,137,"MT","Diesel",1
2220,"Largus",2850000,97,"MT","Petrol",1
2221,"Niva Legend",2600000,127,"MT","Petrol",4
2222,"Largus",2900000,107,"MT","Petrol",1
2223,"Riva",2600000,122,"MT","Petrol",0
2224,"2110",1350000,97,"MT","Petrol",1
2225,"Samara",2550000,147,"MT","Petrol",1
2226,"21099",1200000,132,"AT","Petrol",1
2227,"2115",1350000,87,"AT","Petrol",4
2228,"Largus",1950000,97,"AT","Petrol",3
2229,"2110",7e+05,92,"MT","Petrol",1
2230,"2115",8e+05,92,"MT","Petrol",1
2231,"2109",3150000,102,"AT","Petrol",1
2232,"Largus",850000,117,"AT","Petrol",3
2233,"Kalina",2350000,142,"MT","Petrol",2
2234,"Vesta",1400000,142,"AT","Petrol",0
2235,"2112",9e+05,112,"MT","Petrol",0
2236,"Niva Travel",7e+05,132,"MT","Petrol",1
2237,"2113",2050000,97,"MT","Petrol",2
2238,"Largus",3200000,142,"MT","Petrol",1
2239,"Largus",1900000,97,"MT","Petrol",5
2240,"Priora",3150000,102,"MT","Petrol",1
2241,"XRay",850000,102,"MT","Petrol",0
2242,"Granta",7e+05,142,"AT","Petrol",0
2243,"Oka",2100000,142,"AT","Diesel",0
2244,"2114",1950000,112,"MT","Petrol",0
2245,"XRay",2050000,132,"MT","Petrol",1
2246,"2110",2050000,92,"MT","Petrol",0
2247,"Largus",2100000,147,"MT","Petrol",3
2248,"Priora",1150000,127,"MT","Petrol",1
2249,"2113",1900000,102,"AT","Petrol",2
2250,"2110",850000,122,"MT","Petrol",1
2251,"Samara",1100000,97,"MT","Petrol",1
2252,"XRay",3200000,112,"MT","Petrol",0
2253,"Niva Travel",1300000,117,"MT","Petrol",0
2254,"2113",3050000,127,"MT","Petrol",0
2255,"2109",2900000,87,"MT","Petrol",3
2256,"2113",2300000,87,"AT","Petrol",1
2257,"Vesta",2e+06,92,"MT","Petrol",1
2258,"Granta",1500000,97,"AT","Petrol",2
2259,"Riva",9e+05,117,"MT","Petrol",4
2260,"2113",2750000,87,"AT","Petrol",2
2261,"Vesta",3050000,112,"MT","Petrol",2
2262,"2113",1750000,117,"MT","Petrol",2
2263,"2114",2050000,127,"MT","Petrol",0
2264,"Riva",1700000,102,"MT","Diesel",0
2265,"2114",1300000,142,"MT","Petrol",0
2266,"Samara",2500000,122,"MT","Petrol",2
2267,"2115",2500000,122,"MT","Petrol",2
2268,"2110",2950000,142,"MT","Petrol",0
2269,"Niva Travel",1050000,112,"MT","Diesel",4
2270,"2115",3100000,132,"MT","Petrol",4
2271,"Priora",1850000,147,"MT","Petrol",1
2272,"Kalina",2250000,102,"AT","Petrol",3
2273,"21099",2300000,132,"MT","Petrol",0
2274,"Granta",850000,142,"MT","Petrol",1
2275,"2115",2900000,132,"MT","Petrol",0
2276,"2107",1400000,122,"MT","Petrol",0
2277,"Niva Legend",1400000,127,"AT","Petrol",1
2278,"XRay",1050000,97,"AT","Petrol",2
2279,"XRay",3100000,127,"AT","Petrol",1
2280,"21099",2650000,137,"MT","Petrol",0
2281,"Niva Legend",1300000,147,"MT","Petrol",2
2282,"2109",3200000,92,"AT","Petrol",2
2283,"2111",2850000,92,"AT","Petrol",2
2284,"Vesta",2800000,97,"AT","Petrol",3
2285,"2113",2200000,102,"AT","Petrol",3
2286,"Kalina",2700000,117,"MT","Diesel",3
2287,"Niva Legend",1100000,147,"AT","Petrol",1
2288,"Vesta",2800000,102,"MT","Petrol",0
2289,"Vesta",1700000,127,"MT","Petrol",0
2290,"Priora",1250000,97,"MT","Petrol",3
2291,"2111",1350000,92,"MT","Petrol",2
2292,"Riva",1200000,87,"MT","Petrol",1
2293,"2114",1950000,92,"MT","Petrol",3
2294,"2110",1650000,87,"AT","Petrol",0
2295,"Riva",850000,132,"MT","Petrol",1
2296,"2110",850000,137,"AT","Petrol",0
2297,"2113",1800000,117,"MT","Petrol",0
2298,"2114",2050000,127,"MT","Petrol",3
2299,"2111",1250000,147,"MT","Petrol",1
2300,"Niva Legend",1e+06,92,"MT","Petrol",3
2301,"2110",1400000,137,"MT","Petrol",2
2302,"Oka",2300000,122,"MT","Diesel",4
2303,"2113",2100000,132,"AT","Petrol",1
2304,"2114",3150000,97,"MT","Petrol",2
2305,"2107",1300000,142,"MT","Petrol",3
2306,"2115",2700000,142,"AT","Petrol",0
2307,"2111",1550000,97,"MT","Petrol",1
2308,"XRay",2750000,137,"MT","Petrol",2
2309,"Vesta",1150000,97,"MT","Petrol",3
2310,"2114",2100000,112,"MT","Petrol",4
2311,"21099",1e+06,137,"MT","Diesel",3
2312,"Niva Travel",8e+05,142,"MT","Diesel",1
2313,"Samara",1450000,127,"MT","Petrol",1
2314,"XRay",1e+06,122,"MT","Petrol",1
2315,"2107",1e+06,102,"MT","Petrol",2
2316,"21099",2650000,107,"MT","Petrol",1
2317,"Vesta",7e+05,147,"MT","Diesel",2
2318,"2114",2300000,97,"MT","Petrol",0
2319,"Samara",2200000,142,"AT","Petrol",0
2320,"2109",3100000,87,"MT","Petrol",2
2321,"2109",2150000,117,"MT","Petrol",0
2322,"2111",1100000,112,"AT","Petrol",1
2323,"2115",1700000,92,"MT","Petrol",1
2324,"2112",1300000,107,"MT","Petrol",2
2325,"Samara",1800000,112,"MT","Diesel",0
2326,"Riva",2400000,127,"AT","Petrol",1
2327,"2112",1300000,112,"MT","Petrol",2
2328,"2114",1600000,137,"MT","Petrol",1
2329,"2112",1100000,132,"AT","Petrol",0
2330,"2110",3200000,87,"MT","Petrol",0
2331,"21099",2600000,87,"MT","Petrol",1
2332,"21099",2050000,92,"MT","Petrol",3
2333,"Vesta",3e+06,102,"MT","Petrol",1
2334,"2112",1300000,87,"AT","Petrol",2
2335,"Niva Travel",7e+05,102,"MT","Diesel",3
2336,"Granta",1650000,107,"MT","Petrol",2
2337,"Priora",950000,127,"MT","Petrol",0
2338,"2113",1950000,102,"MT","Petrol",1
2339,"Niva Travel",1050000,137,"AT","Diesel",4
2340,"2107",8e+05,87,"MT","Petrol",2
2341,"Priora",2800000,112,"MT","Petrol",1
2342,"2110",1200000,92,"MT","Petrol",4
2343,"Vesta",1400000,117,"MT","Petrol",1
2344,"2107",2900000,107,"AT","Petrol",2
2345,"XRay",1500000,137,"MT","Petrol",3
2346,"21099",2200000,97,"MT","Petrol",2
2347,"2114",1150000,142,"MT","Petrol",1
2348,"2107",1900000,142,"AT","Petrol",0
2349,"Riva",2850000,97,"MT","Petrol",0
2350,"Oka",3150000,132,"MT","Petrol",1
2351,"Oka",1900000,117,"MT","Petrol",3
2352,"Granta",3050000,117,"AT","Petrol",1
2353,"Niva Legend",2500000,107,"AT","Petrol",1
2354,"21099",950000,97,"AT","Petrol",2
2355,"Riva",1600000,92,"MT","Petrol",0
2356,"Niva Travel",2650000,87,"MT","Petrol",1
2357,"Niva Legend",1350000,112,"MT","Petrol",4
2358,"2109",1150000,147,"MT","Petrol",3
2359,"Oka",2550000,137,"AT","Petrol",1
2360,"2107",3e+06,132,"MT","Petrol",0
2361,"2111",1e+06,122,"MT","Petrol",4
2362,"Niva Legend",2e+06,147,"AT","Petrol",1
2363,"Samara",2350000,117,"MT","Petrol",3
2364,"Granta",1300000,142,"MT","Petrol",2
2365,"Largus",2300000,147,"MT","Petrol",1
2366,"2114",2950000,92,"AT","Petrol",3
2367,"2114",2150000,132,"MT","Petrol",2
2368,"Vesta",3200000,102,"MT","Petrol",0
2369,"Kalina",2850000,147,"AT","Petrol",5
2370,"2112",2550000,102,"AT","Petrol",1
2371,"Kalina",2550000,102,"AT","Petrol",2
2372,"2115",3050000,127,"MT","Petrol",4
2373,"XRay",2750000,107,"MT","Petrol",0
2374,"Priora",2100000,142,"MT","Petrol",1
2375,"Priora",2350000,107,"AT","Petrol",5
2376,"21099",1450000,117,"MT","Petrol",0
2377,"2111",1250000,122,"MT","Petrol",1
2378,"2107",2600000,87,"MT","Petrol",0
2379,"21099",1550000,142,"MT","Diesel",1
2380,"Kalina",2550000,142,"AT","Petrol",0
2381,"Kalina",1600000,147,"MT","Petrol",1
2382,"2115",1900000,142,"MT","Petrol",1
2383,"Oka",2450000,137,"MT","Petrol",1
2384,"Oka",2100000,147,"AT","Petrol",0
2385,"Riva",750000,117,"MT","Diesel",2
2386,"2113",1400000,102,"MT","Petrol",1
2387,"Oka",1750000,147,"AT","Petrol",3
2388,"2114",2750000,127,"MT","Petrol",0
2389,"Largus",1050000,147,"MT","Petrol",0
2390,"Niva Legend",1200000,147,"AT","Petrol",2
2391,"2112",2150000,147,"MT","Petrol",0
2392,"2111",1100000,87,"MT","Petrol",1
2393,"Samara",7e+05,112,"MT","Petrol",3
2394,"2114",1050000,142,"MT","Petrol",1
2395,"Priora",1550000,102,"MT","Petrol",2
2396,"Granta",1550000,97,"AT","Petrol",3
2397,"2109",950000,117,"AT","Petrol",5
2398,"Kalina",8e+05,122,"MT","Petrol",0
2399,"Niva Travel",2700000,137,"MT","Petrol",3
2400,"2112",2300000,122,"MT","Diesel",0
2401,"2113",3e+06,92,"MT","Petrol",2
2402,"2112",3150000,132,"MT","Petrol",2
2403,"2107",950000,122,"MT","Petrol",1
2404,"Vesta",1150000,122,"MT","Petrol",3
2405,"2110",1500000,127,"AT","Petrol",0
2406,"2107",1500000,132,"MT","Petrol",1
2407,"2115",1600000,87,"MT","Petrol",2
2408,"2107",2950000,142,"AT","Petrol",2
2409,"Niva Legend",1600000,97,"MT","Petrol",1
2410,"2109",2400000,97,"MT","Petrol",1
2411,"2109",1450000,142,"AT","Petrol",1
2412,"2107",950000,107,"MT","Petrol",2
2413,"2107",2250000,107,"MT","Diesel",2
2414,"2113",1750000,87,"AT","Petrol",2
2415,"2107",3e+06,112,"MT","Petrol",2
2416,"2107",1900000,97,"MT","Petrol",1
2417,"2115",1750000,122,"MT","Petrol",4
2418,"Riva",2200000,112,"MT","Petrol",2
2419,"Vesta",1450000,137,"AT","Petrol",1
2420,"Oka",850000,147,"AT","Petrol",0
2421,"2115",1450000,137,"MT","Petrol",1
2422,"Largus",2e+06,147,"MT","Petrol",1
2423,"Priora",1050000,112,"MT","Diesel",0
2424,"2115",2200000,142,"MT","Petrol",0
2425,"2115",2800000,87,"MT","Petrol",5
2426,"Granta",1350000,107,"AT","Petrol",2
2427,"Riva",1900000,112,"MT","Petrol",0
2428,"Niva Travel",1150000,147,"AT","Petrol",2
2429,"Granta",3150000,112,"MT","Petrol",4
2430,"Largus",9e+05,117,"AT","Petrol",3
2431,"Kalina",1500000,92,"MT","Petrol",0
2432,"Samara",1200000,92,"MT","Diesel",1
2433,"Vesta",1600000,112,"MT","Petrol",2
2434,"2110",750000,112,"MT","Petrol",0
2435,"2110",2600000,112,"AT","Petrol",2
2436,"Granta",2100000,142,"MT","Petrol",2
2437,"XRay",2200000,127,"MT","Petrol",1
2438,"XRay",2550000,102,"MT","Petrol",2
2439,"Oka",1300000,112,"MT","Petrol",1
2440,"Vesta",7e+05,97,"MT","Petrol",0
2441,"Vesta",1300000,102,"MT","Petrol",1
2442,"Samara",1600000,92,"MT","Petrol",1
2443,"21099",1500000,122,"AT","Petrol",4
2444,"2112",1200000,132,"MT","Petrol",1
2445,"Riva",2550000,107,"MT","Petrol",1
2446,"2110",2700000,122,"MT","Petrol",3
2447,"Riva",7e+05,92,"AT","Petrol",2
2448,"2114",3200000,102,"MT","Petrol",2
2449,"Riva",2100000,97,"MT","Petrol",1
2450,"Niva Legend",3e+06,142,"AT","Petrol",1
2451,"XRay",2900000,97,"MT","Petrol",1
2452,"XRay",1750000,92,"MT","Petrol",0
2453,"Vesta",2200000,122,"AT","Petrol",0
2454,"Niva Travel",1350000,87,"MT","Diesel",3
2455,"Oka",1850000,132,"MT","Petrol",1
2456,"Niva Travel",3200000,142,"AT","Diesel",4
2457,"Priora",2850000,107,"AT","Petrol",4
2458,"21099",1e+06,107,"AT","Petrol",0
2459,"2109",2050000,87,"AT","Petrol",2
2460,"Oka",2100000,87,"MT","Petrol",0
2461,"2113",3150000,97,"MT","Petrol",3
2462,"2110",1750000,122,"MT","Petrol",2
2463,"Kalina",9e+05,127,"MT","Petrol",2
2464,"XRay",2850000,132,"AT","Petrol",1
2465,"Riva",2400000,107,"AT","Petrol",0
2466,"Largus",2900000,102,"MT","Petrol",0
2467,"Oka",2500000,142,"MT","Petrol",1
2468,"2115",1150000,112,"MT","Petrol",4
2469,"2113",3150000,122,"MT","Diesel",1
2470,"2107",3100000,117,"MT","Petrol",1
2471,"2110",1400000,92,"MT","Petrol",1
2472,"2115",2500000,142,"AT","Petrol",0
2473,"2112",3200000,87,"MT","Petrol",1
2474,"Oka",750000,87,"MT","Petrol",1
2475,"2112",2950000,132,"AT","Petrol",0
2476,"Kalina",2e+06,112,"MT","Petrol",1
2477,"Niva Legend",2700000,102,"MT","Petrol",1
2478,"2112",750000,142,"MT","Petrol",2
2479,"2111",750000,102,"AT","Petrol",1
2480,"Samara",750000,132,"AT","Petrol",1
2481,"2109",2950000,137,"MT","Petrol",0
2482,"Largus",1300000,107,"MT","Diesel",2
2483,"Kalina",850000,92,"AT","Petrol",3
2484,"21099",3050000,87,"MT","Diesel",0
2485,"2112",1500000,92,"MT","Petrol",0
2486,"2111",1850000,92,"MT","Petrol",3
2487,"Largus",1900000,132,"AT","Petrol",2
2488,"Oka",1500000,97,"MT","Petrol",0
2489,"2111",2050000,132,"AT","Petrol",0
2490,"2109",1750000,127,"MT","Diesel",2
2491,"2115",3150000,127,"AT","Petrol",2
2492,"2107",8e+05,137,"MT","Petrol",1
2493,"Vesta",3e+06,122,"AT","Diesel",1
2494,"Largus",1450000,92,"MT","Petrol",0
2495,"Granta",3e+06,127,"AT","Petrol",1
2496,"2115",1350000,112,"MT","Petrol",1
2497,"Vesta",1900000,142,"AT","Petrol",3
2498,"Riva",2900000,102,"AT","Petrol",1
2499,"2110",2700000,112,"MT","Petrol",0
2500,"Priora",1700000,122,"MT","Diesel",3
2501,"Riva",1150000,122,"MT","Petrol",2
2502,"Vesta",1350000,147,"MT","Petrol",2
2503,"2115",2300000,137,"MT","Petrol",1
2504,"2114",2300000,147,"MT","Petrol",2
2505,"Oka",2900000,112,"MT","Petrol",2
2506,"2114",2900000,137,"AT","Petrol",0
2507,"Granta",2750000,112,"MT","Diesel",0
2508,"2107",1150000,107,"MT","Petrol",1
2509,"Niva Travel",1750000,127,"MT","Petrol",1
2510,"2110",1800000,97,"AT","Petrol",3
2511,"Kalina",2e+06,87,"AT","Petrol",2
2512,"2115",2750000,97,"MT","Diesel",2
2513,"Vesta",1400000,122,"AT","Petrol",0
2514,"2114",2900000,112,"AT","Petrol",1
2515,"Largus",1250000,112,"MT","Petrol",3
2516,"Granta",2900000,87,"AT","Petrol",2
2517,"2113",2100000,97,"MT","Petrol",2
2518,"Oka",9e+05,107,"MT","Petrol",1
2519,"2115",2700000,132,"AT","Petrol",1
2520,"XRay",2900000,122,"AT","Petrol",3
2521,"Niva Travel",2950000,112,"MT","Petrol",2
2522,"Kalina",2500000,97,"MT","Petrol",1
2523,"2112",1350000,142,"AT","Petrol",0
2524,"Samara",2e+06,127,"MT","Diesel",0
2525,"2115",2050000,132,"MT","Petrol",0
2526,"Granta",7e+05,97,"MT","Petrol",3
2527,"Largus",1300000,137,"MT","Petrol",3
2528,"Samara",3200000,92,"AT","Diesel",2
2529,"Niva Travel",1300000,97,"AT","Petrol",1
2530,"Kalina",1950000,107,"AT","Petrol",0
2531,"2111",1150000,132,"MT","Petrol",4
2532,"Granta",3e+06,87,"MT","Petrol",1
2533,"Kalina",2650000,102,"AT","Petrol",2
2534,"Priora",1300000,112,"AT","Petrol",0
2535,"Vesta",1750000,142,"MT","Petrol",0
2536,"2113",2150000,112,"MT","Petrol",2
2537,"XRay",9e+05,142,"MT","Diesel",3
2538,"Niva Legend",2750000,107,"MT","Petrol",1
2539,"2114",3050000,112,"AT","Petrol",1
2540,"2115",2200000,112,"AT","Petrol",3
2541,"XRay",3150000,122,"MT","Petrol",2
2542,"21099",1350000,127,"MT","Petrol",2
2543,"2107",1700000,147,"MT","Petrol",1
2544,"2112",1750000,127,"AT","Petrol",2
2545,"2112",1100000,92,"AT","Petrol",1
2546,"Oka",850000,117,"AT","Petrol",1
2547,"2110",1200000,132,"MT","Petrol",1
2548,"Riva",2800000,132,"AT","Petrol",1
2549,"2114",2300000,127,"MT","Petrol",0
2550,"21099",1100000,107,"MT","Petrol",0
2551,"Oka",7e+05,87,"MT","Diesel",2
2552,"2111",2200000,142,"MT","Petrol",1
2553,"Priora",1850000,107,"AT","Petrol",5
2554,"2114",1e+06,97,"MT","Petrol",3
2555,"Riva",1100000,132,"MT","Petrol",2
2556,"Priora",2300000,97,"AT","Petrol",0
2557,"2114",2300000,147,"MT","Petrol",1
2558,"Oka",2100000,97,"MT","Petrol",5
2559,"Largus",1500000,137,"MT","Diesel",2
2560,"2110",1900000,127,"AT","Petrol",2
2561,"2114",2750000,142,"AT","Petrol",1
2562,"Riva",1200000,97,"AT","Petrol",5
2563,"21099",2e+06,117,"MT","Petrol",1
2564,"21099",1200000,92,"AT","Petrol",2
2565,"Largus",1750000,142,"MT","Petrol",1
2566,"Kalina",2500000,137,"MT","Petrol",2
2567,"2107",2600000,132,"MT","Petrol",5
2568,"2112",750000,127,"MT","Petrol",1
2569,"Vesta",2500000,97,"MT","Petrol",1
2570,"2110",2050000,87,"AT","Petrol",3
2571,"Niva Travel",2650000,137,"MT","Petrol",0
2572,"Oka",2550000,102,"MT","Petrol",0
2573,"XRay",9e+05,107,"MT","Petrol",3
2574,"XRay",2050000,102,"MT","Petrol",0
2575,"XRay",1250000,107,"MT","Diesel",1
2576,"Oka",3e+06,107,"MT","Petrol",1
2577,"Largus",2600000,92,"MT","Petrol",0
