purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options,Saving_year_num
1786,200916,55,M,294000.0,2022-08-01,пермский край,2113,1700000.0,107,MT,Petrol,1,5.782312925170068
1787,199035,46,M,268000.0,2022-07-01,саратовская область,kalina,1350000.0,107,MT,Petrol,2,5.037313432835821
1788,198424,58,M,311000.0,2021-06-01,самарская область,2112,1100000.0,132,MT,Petrol,1,3.536977491961415
1789,202370,44,M,603000.0,2023-07-01,удмуртская республика,2114,1950000.0,92,MT,Petrol,1,3.2338308457711444
1790,199180,48,M,675000.0,2021-06-01,республика татарстан,2109,1250000.0,102,MT,Petrol,3,1.8518518518518519
1791,201175,52,M,262000.0,2021-01-01,республика татарстан,granta,2250000.0,122,AT,Petrol,0,8.587786259541986
1792,201088,54,M,930000.0,2022-03-01,республика татарстан,2111,2450000.0,102,MT,Petrol,0,2.6344086021505375
1793,200793,50,M,240000.0,2023-01-01,республика башкортостан,samara,2300000.0,102,MT,Petrol,2,9.583333333333334
1794,198677,54,M,542000.0,2021-10-01,республика татарстан,samara,2850000.0,112,MT,Petrol,1,5.25830258302583
1795,199877,55,M,631000.0,2022-06-01,кировская область,2115,1750000.0,127,MT,Diesel,3,2.77337559429477
1796,198111,31,M,364000.0,2022-12-01,ульяновская область,priora,1450000.0,102,MT,Petrol,2,3.9835164835164836
1797,198272,52,M,645000.0,2021-08-01,республика татарстан,kalina,1900000.0,127,MT,Petrol,5,2.945736434108527
1798,199934,52,M,240000.0,2021-12-01,республика башкортостан,samara,1400000.0,132,MT,Petrol,1,5.833333333333333
1799,200856,50,M,671000.0,2021-06-01,республика татарстан,granta,3050000.0,112,MT,Petrol,3,4.545454545454546
1800,198259,55,M,287000.0,2022-04-01,республика башкортостан,samara,1950000.0,87,MT,Petrol,4,6.794425087108014
1801,200076,44,M,435000.0,2022-10-01,республика мордовия,riva,1050000.0,132,MT,Petrol,0,2.413793103448276
1802,200438,48,M,268000.0,2022-07-01,удмуртская республика,vesta,3100000.0,112,MT,Diesel,2,11.567164179104477
1803,200231,45,M,472000.0,2022-07-01,оренбургская область,vesta,3050000.0,97,AT,Petrol,1,6.461864406779661
1804,201960,42,M,240000.0,2021-09-01,нижегородская область,priora,2850000.0,107,MT,Petrol,3,11.875
1805,200532,46,M,333000.0,2021-07-01,республика марий эл,21099,1150000.0,122,MT,Petrol,2,3.4534534534534536
1806,202237,57,M,403000.0,2021-10-01,нижегородская область,2113,750000.0,107,MT,Petrol,3,1.8610421836228288
1807,198788,56,M,240000.0,2021-02-01,республика татарстан,2110,2350000.0,112,MT,Petrol,2,9.791666666666666
1808,199859,57,M,573000.0,2021-02-01,пензенская область,samara,2650000.0,107,AT,Petrol,1,4.62478184991274
1809,202000,54,M,278000.0,2023-09-01,республика башкортостан,xray,1000000.0,107,AT,Petrol,0,3.597122302158273
1810,201013,38,M,285000.0,2022-01-01,республика башкортостан,2113,800000.0,107,MT,Petrol,3,2.807017543859649
1811,200740,57,M,253000.0,2023-04-01,самарская область,samara,2450000.0,147,MT,Petrol,3,9.683794466403162
1812,198453,37,F,538000.0,2023-05-01,республика татарстан,kalina,1250000.0,127,AT,Diesel,5,2.323420074349442
1813,201187,53,M,240000.0,2021-11-01,кировская область,samara,1500000.0,112,MT,Petrol,3,6.25
1814,201220,61,M,883000.0,2022-02-01,самарская область,kalina,1550000.0,137,MT,Petrol,0,1.7553793884484712
1815,201426,48,M,272000.0,2023-06-01,пермский край,kalina,2900000.0,142,MT,Petrol,4,10.661764705882353
1816,200130,57,M,584000.0,2021-06-01,удмуртская республика,2111,1900000.0,127,AT,Petrol,0,3.2534246575342465
1817,197741,55,M,240000.0,2022-07-01,пермский край,riva,1300000.0,137,AT,Petrol,2,5.416666666666667
1818,198593,55,M,245000.0,2021-12-01,чувашская республика,2109,2550000.0,97,AT,Petrol,1,10.408163265306122
1819,199389,50,M,314000.0,2022-01-01,республика татарстан,vesta,950000.0,87,AT,Petrol,3,3.0254777070063694
1820,197811,29,M,240000.0,2021-09-01,пензенская область,2111,2750000.0,132,AT,Petrol,1,11.458333333333334
1821,201928,50,M,632000.0,2022-10-01,нижегородская область,largus,1250000.0,117,AT,Petrol,1,1.9778481012658229
1822,198332,54,M,659000.0,2021-12-01,саратовская область,kalina,2300000.0,92,AT,Petrol,3,3.490136570561457
1823,198063,55,F,282000.0,2022-10-01,республика башкортостан,niva legend,2350000.0,87,AT,Petrol,3,8.333333333333334
1825,199024,37,F,945000.0,2021-05-01,пермский край,2111,1050000.0,117,AT,Petrol,2,1.1111111111111112
1826,201251,41,M,496000.0,2022-03-01,оренбургская область,niva legend,2050000.0,97,MT,Petrol,5,4.133064516129032
1827,201864,59,M,486000.0,2022-05-01,кировская область,2110,3200000.0,92,AT,Petrol,1,6.584362139917696
1828,198739,49,M,286000.0,2023-10-01,ульяновская область,2110,1750000.0,122,AT,Petrol,2,6.118881118881119
1829,200016,49,M,489000.0,2023-08-01,нижегородская область,xray,2950000.0,102,AT,Petrol,1,6.032719836400818
1830,199857,44,M,269000.0,2021-06-01,пермский край,granta,1050000.0,122,MT,Petrol,1,3.903345724907063
1831,202028,41,M,240000.0,2021-06-01,саратовская область,xray,2100000.0,147,AT,Petrol,1,8.75
1832,201524,60,F,240000.0,2022-03-01,оренбургская область,niva travel,1750000.0,112,AT,Petrol,2,7.291666666666667
1833,201532,56,M,270000.0,2023-08-01,ульяновская область,vesta,1650000.0,147,MT,Petrol,0,6.111111111111111
1834,200754,35,M,775000.0,2022-09-01,пермский край,xray,800000.0,97,MT,Diesel,1,1.032258064516129
1835,200536,55,M,387000.0,2023-09-01,нижегородская область,samara,1200000.0,147,MT,Petrol,4,3.10077519379845
1836,200224,46,M,257000.0,2023-10-01,оренбургская область,2112,2050000.0,132,MT,Petrol,3,7.976653696498055
1837,199183,59,M,610000.0,2022-11-01,самарская область,2112,1250000.0,87,MT,Petrol,1,2.0491803278688523
1838,197480,54,M,452000.0,2023-09-01,чувашская республика,riva,900000.0,132,MT,Petrol,0,1.991150442477876
1839,201612,50,M,441000.0,2022-08-01,пензенская область,oka,950000.0,142,MT,Petrol,1,2.1541950113378685
1840,199486,62,M,463000.0,2022-01-01,самарская область,2112,2350000.0,117,AT,Petrol,2,5.075593952483802
1841,199949,44,M,444000.0,2021-02-01,кировская область,2109,1200000.0,87,MT,Petrol,2,2.7027027027027026
1843,200396,57,M,327000.0,2022-10-01,саратовская область,2107,3150000.0,127,AT,Petrol,2,9.63302752293578
1844,200047,59,M,341000.0,2022-06-01,республика башкортостан,2107,1250000.0,107,MT,Petrol,0,3.665689149560117
1845,200907,58,M,240000.0,2021-08-01,республика татарстан,granta,2350000.0,132,AT,Petrol,1,9.791666666666666
1846,198857,48,M,346000.0,2023-01-01,республика башкортостан,xray,1550000.0,122,MT,Diesel,3,4.479768786127168
1847,201322,50,M,393000.0,2023-07-01,республика башкортостан,xray,1600000.0,142,MT,Petrol,3,4.071246819338422
1848,199025,54,M,373000.0,2023-04-01,республика башкортостан,2109,2550000.0,117,AT,Petrol,2,6.836461126005362
1849,200061,41,M,468000.0,2023-07-01,республика башкортостан,priora,1850000.0,127,MT,Petrol,0,3.952991452991453
1850,201756,49,F,385000.0,2023-11-01,самарская область,granta,2000000.0,87,MT,Petrol,1,5.194805194805195
1851,201012,56,M,335000.0,2023-07-01,республика башкортостан,oka,1500000.0,122,MT,Petrol,2,4.477611940298507
1852,201010,44,M,379000.0,2022-01-01,республика башкортостан,xray,1550000.0,132,MT,Petrol,0,4.089709762532982
1854,199034,43,M,293000.0,2022-06-01,республика башкортостан,priora,2000000.0,127,MT,Petrol,1,6.825938566552901
1855,200609,58,M,339000.0,2021-11-01,нижегородская область,oka,2650000.0,132,MT,Petrol,3,7.817109144542773
1856,198027,47,M,248000.0,2022-11-01,республика мордовия,kalina,800000.0,112,AT,Diesel,2,3.225806451612903
1857,198634,50,M,492000.0,2021-05-01,саратовская область,riva,1100000.0,112,AT,Petrol,0,2.2357723577235773
1858,197633,57,M,480000.0,2021-12-01,чувашская республика,xray,2800000.0,92,MT,Diesel,2,5.833333333333333
1859,199032,60,M,543000.0,2023-01-01,пермский край,2107,1350000.0,112,MT,Petrol,1,2.4861878453038675
1860,199509,49,M,366000.0,2023-09-01,пермский край,granta,1850000.0,127,AT,Petrol,3,5.054644808743169
1862,197459,53,M,331000.0,2022-12-01,саратовская область,2113,2750000.0,117,MT,Petrol,3,8.308157099697885
1863,201270,45,M,409000.0,2022-06-01,кировская область,vesta,800000.0,87,MT,Petrol,0,1.9559902200488997
1864,200333,62,M,240000.0,2022-11-01,пермский край,2111,700000.0,117,MT,Petrol,0,2.9166666666666665
1865,199184,50,F,240000.0,2022-12-01,пермский край,priora,1850000.0,142,AT,Petrol,3,7.708333333333333
1866,198526,60,M,602000.0,2021-02-01,саратовская область,2113,2500000.0,117,AT,Petrol,0,4.152823920265781
1867,198126,32,M,571000.0,2022-09-01,чувашская республика,niva travel,2100000.0,132,AT,Petrol,1,3.677758318739054
1868,199302,45,M,240000.0,2022-02-01,самарская область,vesta,2950000.0,97,MT,Diesel,1,12.291666666666666
1869,200910,55,M,465000.0,2021-12-01,нижегородская область,oka,1500000.0,137,MT,Petrol,1,3.225806451612903
1870,201228,51,M,710000.0,2022-03-01,удмуртская республика,largus,1600000.0,117,AT,Petrol,1,2.2535211267605635
1871,198981,58,M,240000.0,2023-06-01,пермский край,2110,1450000.0,107,AT,Petrol,0,6.041666666666667
1872,199747,44,M,240000.0,2021-03-01,удмуртская республика,granta,1450000.0,92,MT,Petrol,0,6.041666666666667
1873,202327,56,M,319000.0,2023-08-01,республика марий эл,2114,700000.0,127,MT,Petrol,5,2.19435736677116
1874,197711,49,M,240000.0,2021-05-01,республика марий эл,2115,2900000.0,92,MT,Petrol,4,12.083333333333334
1875,198624,47,M,446000.0,2022-07-01,нижегородская область,oka,1750000.0,102,MT,Petrol,4,3.9237668161434978
1876,198122,34,M,467000.0,2023-11-01,удмуртская республика,2109,2450000.0,112,AT,Petrol,2,5.2462526766595285
1877,201018,50,M,278000.0,2021-02-01,самарская область,2113,2750000.0,107,MT,Petrol,2,9.892086330935252
1878,202025,60,M,240000.0,2022-01-01,республика марий эл,kalina,1550000.0,92,MT,Petrol,4,6.458333333333333
1879,199543,56,M,240000.0,2022-01-01,пермский край,2107,2600000.0,147,AT,Petrol,1,10.833333333333334
1880,201504,56,M,366000.0,2022-02-01,кировская область,2109,2950000.0,117,AT,Petrol,3,8.060109289617486
1881,199169,51,M,846000.0,2021-12-01,республика татарстан,priora,3050000.0,97,MT,Petrol,3,3.6052009456264775
1882,201608,59,M,263000.0,2022-01-01,республика мордовия,2113,2250000.0,137,MT,Petrol,0,8.55513307984791
1883,198767,55,M,263000.0,2023-11-01,нижегородская область,21099,1050000.0,122,MT,Petrol,2,3.9923954372623576
1884,199848,38,M,317000.0,2022-03-01,оренбургская область,niva travel,700000.0,97,MT,Petrol,5,2.2082018927444795
1885,200148,49,M,440000.0,2021-09-01,оренбургская область,2115,2950000.0,142,AT,Petrol,1,6.704545454545454
1886,198237,50,F,240000.0,2022-12-01,пермский край,largus,1800000.0,122,MT,Petrol,1,7.5
1887,200506,62,M,562000.0,2023-08-01,нижегородская область,2111,1750000.0,117,MT,Petrol,0,3.113879003558719
1888,200121,41,M,240000.0,2021-01-01,саратовская область,2110,850000.0,97,MT,Petrol,1,3.5416666666666665
1889,200376,55,M,325000.0,2023-04-01,республика татарстан,2110,2900000.0,102,MT,Petrol,4,8.923076923076923
1890,197824,56,M,620000.0,2023-07-01,пензенская область,21099,3200000.0,112,MT,Diesel,2,5.161290322580645
1891,198660,49,M,240000.0,2023-10-01,нижегородская область,niva legend,1500000.0,92,MT,Petrol,2,6.25
1892,202196,43,M,315000.0,2023-12-01,оренбургская область,2115,2100000.0,112,AT,Diesel,1,6.666666666666667
1893,201475,57,M,335000.0,2022-08-01,оренбургская область,2109,2800000.0,107,MT,Petrol,0,8.35820895522388
1894,202111,40,M,240000.0,2023-02-01,кировская область,2110,750000.0,147,MT,Petrol,5,3.125
1895,197710,45,M,271000.0,2022-06-01,саратовская область,2107,2250000.0,97,MT,Petrol,1,8.302583025830259
1896,200571,58,M,399000.0,2021-04-01,республика башкортостан,priora,2550000.0,137,MT,Diesel,2,6.390977443609023
1897,198672,53,M,453000.0,2023-02-01,самарская область,2113,1250000.0,117,MT,Diesel,1,2.759381898454746
1899,197448,43,M,434000.0,2023-03-01,пермский край,2115,950000.0,137,MT,Petrol,3,2.1889400921658986
1900,201480,56,M,629000.0,2023-10-01,саратовская область,riva,1850000.0,117,AT,Petrol,2,2.9411764705882355
1901,197607,50,M,676000.0,2021-07-01,республика татарстан,2111,2300000.0,107,AT,Petrol,2,3.4023668639053253
1902,200940,56,M,393000.0,2022-10-01,нижегородская область,2107,1650000.0,97,AT,Petrol,0,4.198473282442748
1903,201411,48,M,326000.0,2022-04-01,оренбургская область,largus,1950000.0,102,AT,Petrol,2,5.9815950920245395
1904,197452,54,M,305000.0,2021-12-01,саратовская область,riva,2550000.0,137,MT,Petrol,3,8.360655737704919
1905,197893,49,M,645000.0,2022-08-01,удмуртская республика,2109,3100000.0,127,MT,Petrol,4,4.8062015503875966
1906,199587,48,M,430000.0,2023-05-01,чувашская республика,niva legend,1050000.0,147,MT,Petrol,1,2.441860465116279
1907,199931,48,M,372000.0,2023-01-01,республика башкортостан,vesta,3150000.0,132,AT,Petrol,2,8.46774193548387
1908,199505,58,M,404000.0,2022-03-01,удмуртская республика,2112,3100000.0,92,AT,Petrol,0,7.673267326732673
1909,201336,53,M,288000.0,2022-03-01,республика татарстан,2109,1400000.0,97,MT,Petrol,2,4.861111111111111
1910,199828,45,M,444000.0,2022-02-01,пермский край,niva travel,3050000.0,142,AT,Petrol,1,6.86936936936937
1911,197696,53,M,773000.0,2022-08-01,самарская область,2109,1300000.0,122,MT,Petrol,1,1.6817593790426908
