purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options
1033,198536,60,M,355000.0,2023-08-01,пермский край,largus,2550000.0,97,MT,Petrol,5
1034,197791,53,M,275000.0,2021-12-01,республика татарстан,granta,1650000.0,112,MT,Petrol,3
1035,199812,55,M,528000.0,2022-05-01,ульяновская область,2115,2250000.0,112,MT,Petrol,2
1036,199606,58,M,533000.0,2022-10-01,оренбургская область,2112,2200000.0,132,MT,Petrol,2
1037,200925,50,F,293000.0,2023-05-01,самарская область,21099,800000.0,137,MT,Petrol,2
1038,199147,62,M,240000.0,2023-01-01,чувашская республика,kalina,2200000.0,147,AT,Petrol,2
1039,201855,57,M,382000.0,2021-08-01,самарская область,2107,2850000.0,107,MT,Petrol,2
1040,197621,42,M,357000.0,2023-06-01,республика мордовия,2115,800000.0,97,MT,Petrol,1
1041,200714,50,M,240000.0,2022-05-01,нижегородская область,niva travel,800000.0,117,MT,Petrol,4
1042,200625,45,M,573000.0,2022-02-01,оренбургская область,2112,1850000.0,142,AT,Petrol,0
1043,199030,58,M,661000.0,2022-07-01,нижегородская область,niva legend,2350000.0,102,MT,Petrol,0
1044,199330,48,M,480000.0,2023-07-01,нижегородская область,granta,2950000.0,117,AT,Petrol,1
1045,197558,49,M,461000.0,2022-06-01,республика татарстан,2109,1400000.0,127,AT,Petrol,1
1046,202064,34,M,360000.0,2022-02-01,республика башкортостан,2111,3100000.0,92,MT,Petrol,0
1047,198743,51,F,240000.0,2021-03-01,республика мордовия,largus,3200000.0,97,AT,Petrol,0
1048,198133,49,M,240000.0,2022-06-01,пермский край,2113,1600000.0,102,MT,Petrol,0
1049,199532,53,M,458000.0,2022-05-01,пензенская область,2110,1600000.0,147,MT,Petrol,0
1050,200595,38,F,673000.0,2021-12-01,нижегородская область,niva travel,3000000.0,97,MT,Petrol,0
1051,197415,58,M,240000.0,2021-12-01,самарская область,vesta,1900000.0,97,AT,Petrol,1
1052,198758,60,M,240000.0,2021-07-01,кировская область,niva travel,2200000.0,107,MT,Petrol,2
1053,199571,55,M,305000.0,2022-09-01,республика башкортостан,2114,2450000.0,117,MT,Petrol,2
1054,201686,49,F,455000.0,2021-10-01,пензенская область,xray,2450000.0,142,MT,Petrol,1
1055,198073,58,M,1180000.0,2023-11-01,пензенская область,largus,1550000.0,117,MT,Petrol,2
1056,202258,59,M,565000.0,2022-12-01,республика башкортостан,2107,1700000.0,127,MT,Petrol,2
1057,199574,53,F,262000.0,2023-07-01,удмуртская республика,vesta,2000000.0,132,MT,Petrol,0
1058,200516,35,M,240000.0,2023-08-01,пермский край,2107,2650000.0,132,MT,Petrol,0
1059,202348,57,M,484000.0,2021-05-01,самарская область,xray,1500000.0,132,AT,Petrol,1
1060,198185,51,M,358000.0,2021-11-01,республика татарстан,vesta,2250000.0,112,MT,Petrol,0
1061,198620,46,M,278000.0,2021-01-01,республика марий эл,2114,700000.0,137,MT,Diesel,1
1062,201592,50,M,406000.0,2023-02-01,чувашская республика,samara,1200000.0,137,MT,Petrol,1
1063,200450,38,M,933000.0,2021-07-01,республика башкортостан,vesta,3150000.0,137,AT,Petrol,1
1064,202201,36,M,240000.0,2021-07-01,пермский край,granta,3050000.0,92,AT,Petrol,3
1065,197868,59,M,240000.0,2023-07-01,кировская область,oka,2050000.0,132,AT,Diesel,2
1066,201096,46,M,359000.0,2023-11-01,оренбургская область,2110,3150000.0,107,MT,Diesel,1
1067,200356,55,M,579000.0,2023-07-01,республика башкортостан,2112,1200000.0,122,MT,Petrol,1
1068,198939,56,M,584000.0,2021-06-01,нижегородская область,riva,1200000.0,107,MT,Petrol,0
1069,200199,52,F,240000.0,2022-06-01,самарская область,samara,2750000.0,97,MT,Petrol,5
1070,199085,42,F,566000.0,2021-09-01,пензенская область,oka,1500000.0,107,AT,Petrol,3
1071,198418,41,M,365000.0,2023-12-01,пермский край,2109,2450000.0,112,AT,Petrol,1
1072,201141,39,M,402000.0,2023-04-01,республика башкортостан,vesta,1200000.0,127,AT,Petrol,1
1073,198242,58,M,397000.0,2022-06-01,удмуртская республика,2109,1550000.0,112,MT,Petrol,1
1074,198400,39,M,514000.0,2021-10-01,чувашская республика,largus,2150000.0,87,MT,Petrol,2
1075,197788,53,M,240000.0,2021-08-01,пермский край,2111,2550000.0,107,MT,Diesel,2
1076,197666,49,M,400000.0,2022-09-01,республика марий эл,samara,2350000.0,127,MT,Petrol,1
1077,200399,54,M,674000.0,2021-08-01,нижегородская область,priora,900000.0,137,AT,Petrol,1
1078,199223,55,M,875000.0,2021-02-01,удмуртская республика,2109,2500000.0,137,MT,Petrol,0
1079,200988,45,M,310000.0,2022-07-01,республика татарстан,samara,900000.0,147,AT,Petrol,3
1080,201355,56,M,317000.0,2022-06-01,самарская область,granta,1450000.0,112,AT,Petrol,2
1081,198207,51,M,280000.0,2023-04-01,саратовская область,xray,2300000.0,132,MT,Petrol,3
1082,202381,56,M,319000.0,2022-03-01,нижегородская область,2109,1350000.0,112,MT,Petrol,0
1083,199684,36,M,337000.0,2023-12-01,удмуртская республика,priora,1550000.0,87,AT,Petrol,1
1084,201133,48,M,240000.0,2021-09-01,самарская область,kalina,2100000.0,127,MT,Petrol,3
1085,199941,47,M,709000.0,2021-04-01,оренбургская область,granta,2150000.0,147,MT,Petrol,2
1086,198054,53,M,913000.0,2021-06-01,пермский край,oka,2550000.0,122,MT,Petrol,5
1087,200692,54,M,482000.0,2023-02-01,самарская область,oka,1750000.0,147,MT,Petrol,3
1088,202208,52,M,298000.0,2022-06-01,саратовская область,priora,2400000.0,127,MT,Petrol,1
1089,198806,56,F,425000.0,2021-11-01,нижегородская область,2111,1200000.0,142,MT,Petrol,1
1090,199562,61,M,475000.0,2021-05-01,пензенская область,samara,2500000.0,112,MT,Petrol,1
1091,199670,56,M,278000.0,2023-08-01,республика башкортостан,samara,1500000.0,122,MT,Petrol,1
1092,199791,53,F,1089000.0,2021-08-01,саратовская область,2110,2250000.0,127,MT,Petrol,1
1093,198599,54,M,240000.0,2021-08-01,саратовская область,2115,1850000.0,147,MT,Petrol,0
1094,199161,42,M,240000.0,2022-05-01,саратовская область,granta,2400000.0,132,AT,Petrol,2
1095,198343,56,M,256000.0,2021-08-01,оренбургская область,2113,3000000.0,122,AT,Petrol,3
1096,201030,51,M,240000.0,2023-10-01,саратовская область,2114,1800000.0,137,AT,Petrol,2
1097,199360,38,M,332000.0,2023-04-01,республика башкортостан,2113,1300000.0,142,AT,Petrol,2
1098,199022,61,M,659000.0,2021-08-01,ульяновская область,2111,950000.0,147,MT,Petrol,3
1099,201323,58,M,1179000.0,2022-08-01,удмуртская республика,xray,3050000.0,142,MT,Petrol,1
1100,198148,61,M,240000.0,2022-11-01,чувашская республика,largus,1700000.0,122,MT,Petrol,1
1101,199458,41,M,637000.0,2022-05-01,республика марий эл,2110,2650000.0,102,AT,Petrol,0
1102,201064,56,M,240000.0,2023-01-01,нижегородская область,21099,1100000.0,102,MT,Petrol,2
1103,199480,50,M,240000.0,2022-06-01,кировская область,2109,750000.0,122,MT,Petrol,4
1104,197724,49,M,401000.0,2023-11-01,пермский край,priora,2250000.0,92,MT,Petrol,1
1105,199162,60,M,321000.0,2021-03-01,республика башкортостан,2114,1800000.0,107,MT,Petrol,1
1106,200648,61,M,431000.0,2023-05-01,нижегородская область,21099,3150000.0,122,MT,Petrol,1
1107,199965,53,M,251000.0,2022-06-01,ульяновская область,niva legend,2300000.0,112,MT,Petrol,1
1108,198652,55,M,581000.0,2021-07-01,республика татарстан,2110,1450000.0,117,MT,Petrol,3
1109,200003,53,M,368000.0,2022-03-01,пермский край,2115,750000.0,117,MT,Petrol,2
1110,198186,48,M,244000.0,2022-05-01,нижегородская область,niva travel,700000.0,122,MT,Petrol,3
1111,199936,60,F,353000.0,2021-03-01,саратовская область,2114,1700000.0,87,AT,Petrol,2
1112,199482,50,M,407000.0,2022-08-01,пермский край,2113,3100000.0,117,MT,Petrol,0
1113,199332,37,M,1050000.0,2023-05-01,самарская область,2115,2700000.0,87,AT,Diesel,0
1114,197676,49,M,404000.0,2022-01-01,республика башкортостан,kalina,700000.0,97,AT,Petrol,1
1115,200779,54,M,336000.0,2022-11-01,республика башкортостан,granta,3050000.0,112,MT,Petrol,4
1116,198979,32,M,743000.0,2023-09-01,пермский край,2111,1250000.0,102,MT,Petrol,1
1117,198173,48,M,471000.0,2022-02-01,республика башкортостан,granta,800000.0,112,MT,Petrol,0
1118,200533,58,M,356000.0,2023-03-01,республика башкортостан,granta,1150000.0,127,MT,Petrol,0
1119,201654,44,M,290000.0,2023-02-01,пензенская область,2110,1100000.0,117,MT,Diesel,3
1120,201584,55,M,240000.0,2022-01-01,самарская область,21099,1750000.0,107,AT,Diesel,3
1121,199413,55,M,463000.0,2022-08-01,нижегородская область,granta,2750000.0,132,MT,Petrol,1
1122,201394,45,M,249000.0,2023-12-01,республика татарстан,largus,1550000.0,122,AT,Diesel,4
1123,199892,46,M,382000.0,2023-11-01,республика татарстан,largus,2050000.0,97,MT,Petrol,2
1124,201367,40,M,287000.0,2021-07-01,республика татарстан,priora,2850000.0,142,MT,Petrol,1
1125,197857,49,M,264000.0,2022-04-01,республика татарстан,2110,1650000.0,102,MT,Diesel,1
1126,201048,47,M,270000.0,2023-07-01,республика татарстан,2107,1550000.0,92,AT,Petrol,0
1127,201185,50,M,240000.0,2023-08-01,пензенская область,2113,2650000.0,142,AT,Diesel,1
1128,199516,48,M,243000.0,2023-07-01,республика татарстан,2110,2000000.0,142,MT,Petrol,1
1129,200327,36,M,240000.0,2022-11-01,республика татарстан,2113,1900000.0,87,MT,Petrol,3
1130,200915,60,M,450000.0,2022-08-01,кировская область,xray,1350000.0,87,MT,Petrol,2
1131,201990,50,M,240000.0,2022-04-01,республика башкортостан,2112,1400000.0,87,MT,Petrol,3
1132,197585,35,M,616000.0,2021-03-01,нижегородская область,2109,3000000.0,142,AT,Petrol,1
1133,198395,56,M,240000.0,2023-01-01,саратовская область,niva legend,2050000.0,87,MT,Petrol,4
1134,199250,50,M,304000.0,2021-08-01,пермский край,2111,1200000.0,132,MT,Petrol,2
1135,198206,46,M,240000.0,2023-02-01,самарская область,vesta,2150000.0,122,MT,Petrol,2
1136,198700,60,M,388000.0,2021-08-01,чувашская республика,vesta,3100000.0,132,MT,Petrol,3
1137,201660,49,M,341000.0,2023-04-01,республика татарстан,2114,1850000.0,137,MT,Petrol,0
1138,198948,28,M,374000.0,2021-01-01,пермский край,samara,2300000.0,92,MT,Petrol,1
1139,197465,41,M,352000.0,2021-07-01,республика башкортостан,riva,2550000.0,122,MT,Diesel,1
1140,201525,51,M,783000.0,2023-08-01,пермский край,priora,1900000.0,147,MT,Petrol,3
1141,201166,37,M,240000.0,2021-09-01,республика татарстан,vesta,3050000.0,117,AT,Diesel,2
1142,198544,52,M,240000.0,2022-10-01,республика татарстан,2111,1050000.0,87,MT,Petrol,4
1143,197648,59,M,281000.0,2022-12-01,республика татарстан,21099,2600000.0,127,AT,Petrol,1
1144,198548,35,M,460000.0,2021-09-01,удмуртская республика,2107,1400000.0,142,MT,Petrol,3
1145,197660,51,M,513000.0,2022-03-01,республика татарстан,2113,1900000.0,142,MT,Petrol,1
1146,200581,55,M,398000.0,2022-05-01,пензенская область,xray,3150000.0,132,MT,Petrol,3
1147,201420,56,M,240000.0,2023-01-01,оренбургская область,niva travel,1500000.0,122,MT,Petrol,5
1148,198902,38,M,1186000.0,2021-08-01,оренбургская область,2112,1850000.0,117,MT,Petrol,1
1149,200325,54,M,273000.0,2021-01-01,удмуртская республика,granta,1300000.0,102,MT,Diesel,0
1150,198653,44,M,860000.0,2022-12-01,нижегородская область,riva,3150000.0,142,MT,Petrol,1
1151,200324,53,M,361000.0,2022-02-01,пермский край,niva legend,2150000.0,87,AT,Petrol,0
1152,199062,51,M,409000.0,2021-12-01,удмуртская республика,2113,1500000.0,92,MT,Petrol,1
1153,199989,49,F,240000.0,2021-02-01,республика татарстан,2107,1900000.0,122,MT,Petrol,2
1154,197744,55,M,337000.0,2023-05-01,республика башкортостан,priora,1350000.0,147,MT,Petrol,4
1155,199809,36,M,240000.0,2021-02-01,республика мордовия,2107,2200000.0,117,MT,Petrol,0
1156,200413,55,M,405000.0,2023-12-01,республика татарстан,2111,1100000.0,107,MT,Diesel,1
1157,198708,38,M,322000.0,2021-06-01,самарская область,2113,1850000.0,132,AT,Petrol,1
1158,201034,55,M,407000.0,2023-06-01,пермский край,2115,1250000.0,87,MT,Petrol,2
1159,198399,42,M,499000.0,2023-11-01,республика татарстан,granta,3050000.0,127,AT,Petrol,4
1160,202398,36,M,357000.0,2022-05-01,республика марий эл,priora,1850000.0,97,MT,Petrol,0
1161,201430,48,M,240000.0,2023-08-01,ульяновская область,priora,1650000.0,97,MT,Diesel,1
1162,198479,62,M,619000.0,2023-09-01,республика башкортостан,2112,1950000.0,142,MT,Petrol,0
1163,199263,58,M,950000.0,2021-01-01,чувашская республика,riva,1550000.0,87,MT,Petrol,2
1164,199703,55,M,271000.0,2023-02-01,республика татарстан,priora,2100000.0,107,AT,Petrol,3
1165,200241,57,M,442000.0,2021-12-01,удмуртская республика,vesta,3100000.0,97,MT,Petrol,3
1166,197531,33,M,406000.0,2022-01-01,нижегородская область,granta,1100000.0,112,MT,Petrol,5
1167,199058,41,M,323000.0,2023-05-01,нижегородская область,niva legend,1800000.0,147,MT,Petrol,0
1168,200066,54,M,240000.0,2023-10-01,нижегородская область,2109,2350000.0,142,MT,Petrol,2
1169,199264,44,F,303000.0,2022-11-01,удмуртская республика,2114,1900000.0,92,MT,Petrol,2
1170,201282,41,F,294000.0,2023-04-01,пермский край,samara,2450000.0,142,MT,Petrol,2
